aeronave_tipo_veiculo;aeronave_pais_fabricante;aeronave_fabricante;aeronave_modelo;aeronave_ano_fabricacao;aeronave_assentos;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_fase_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;ocorrencia;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_icao;aeronave_pmd;aeronave_pmd_categoria;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_tipo_operacao
HELICÓPTERO;BRASIL;SIKORSKY AIRCRAFT;S-76C;2008;14;TURBOEIXO;BIMOTOR;ESTACIONAMENTO;***;0;77832;PRLCT;TÁXI AÉREO;S76;5307;5307;BRASIL;HELICÓPTERO;TÁXI AÉREO;EURICO DE AGUIAR SALLES;EURICO DE AGUIAR SALLES;TÁXI AÉREO
AVIÃO;BRASIL;CESSNA AIRCRAFT;206H;1999;6;PISTÃO;MONOMOTOR;TÁXI;LEVE;0;77835;PRRQF;PARTICULAR;C206;1633;1633;BRASIL;AVIÃO;PARTICULAR;FAZENDA NOVO HORIZONTE;ESTÂNCIA SANTA MARIA;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-34-200T;1978;7;PISTÃO;BIMOTOR;POUSO;LEVE;0;77836;PRSKP;INSTRUÇÃO;PA34;2073;2073;BRASIL;AVIÃO;INSTRUÇÃO;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;A188B;1975;1;PISTÃO;MONOMOTOR;DECOLAGEM;LEVE;0;77838;PRLKA;PARTICULAR;C188;1498;1498;BRASIL;AVIÃO;PARTICULAR;QUIRINÓPOLIS;FORA DE AERODROMO;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;210M;1977;6;PISTÃO;MONOMOTOR;SUBIDA;NENHUM;0;77839;PRPRR;PARTICULAR;C210;1724;1724;BRASIL;AVIÃO;PARTICULAR;GOVERNADOR JOSÉ RICHA;SANTA GENOVEVA/GOIÂNIA;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;U206F;1974;6;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;77840;PTKON;***;C206;1724;1724;BRASIL;AVIÃO;PARTICULAR;ATLAS BRASIL CANTANHEDE;MATURACÁ;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;1991;1;PISTÃO;MONOMOTOR;CRUZEIRO;LEVE;0;77841;PPEOQ;***;IPAN;1800;1800;BRASIL;AVIÃO;ESPECIALIZADA;SANTO ANTÔNIO DE LEVERGER;TANGARÁ DA SERRA;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;152;1979;2;PISTÃO;MONOMOTOR;POUSO;NENHUM;0;77842;PREJK;INSTRUÇÃO;C152;757;757;BRASIL;AVIÃO;INSTRUÇÃO;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;INSTRUÇÃO
AVIÃO;BRASIL;EMBRAER;EMB-810C;1978;6;PISTÃO;BIMOTOR;PARTIDA DO MOTOR;LEVE;0;77846;PTETB;INSTRUÇÃO;PA34;2073;2073;BRASIL;AVIÃO;INSTRUÇÃO;14 BIS;14 BIS;INSTRUÇÃO
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201;1975;1;PISTÃO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;0;77847;PTGFO;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;FAZENDA DENUSA DESTILARIA NOVA UNIÃO;FAZENDA DENUSA DESTILARIA NOVA UNIÃO;AGRÍCOLA
AVIÃO;BRASIL;CESSNA AIRCRAFT;A188B;1976;1;PISTÃO;MONOMOTOR;DECOLAGEM;LEVE;0;77848;PTWKN;AGRÍCOLA;C188;1497;1497;BRASIL;AVIÃO;AGRÍCOLA;PISTA DE POUSO  NÃO HOMOLOGADA;PISTA DE POUSO  NÃO HOMOLOGADA;AGRÍCOLA
AVIÃO;BRASIL;CESSNA AIRCRAFT;152;1980;2;PISTÃO;MONOMOTOR;SUBIDA;LEVE;0;77849;PRUNO;INSTRUÇÃO;C152;757;757;BRASIL;AVIÃO;INSTRUÇÃO;14 BIS;14 BIS;INSTRUÇÃO
***;BRASIL;***;***;0;0;***;SEM TRAÇÃO;ARREMETIDA NO AR;SUBSTANCIAL;0;77850;PUGIP;***;***;0;0;BRASIL;***;EXPERIMENTAL;FORA DE AERODROMO;ITACOATIARA;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-34-220T;2003;7;PISTÃO;BIMOTOR;POUSO;LEVE;0;77851;PRJCG;PARTICULAR;PA34;2155;2155;BRASIL;AVIÃO;PARTICULAR;BRIGADEIRO LYSIAS RODRIGUES;ASSOCIAÇÃO TOCANTINENSE DE AVIAÇÃO;PRIVADA
ULTRALEVE;BRASIL;***;STORM 300 BRG;2003;2;PISTÃO;MONOMOTOR;DECOLAGEM;DESTRUÍDA;2;77852;PUJYZ;***;ULAC;562;562;BRASIL;ULTRALEVE;EXPERIMENTAL;PRIMAVERA DO LESTE;PRIMAVERA;EXPERIMENTAL
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R44 II;2007;4;PISTÃO;MONOMOTOR;TÁXI;SUBSTANCIAL;0;77853;PRLNL;***;R44;1134;1134;BRASIL;HELICÓPTERO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;PRIVADA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2012;125;JATO;BIMOTOR;TÁXI;NENHUM;0;77856;PRAXL;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;CACOAL;MARECHAL RONDON;REGULAR
AVIÃO;BRASIL;DIAMOND AIRCRAFT;DA 62;2017;0;TURBOÉLICE;BIMOTOR;DECOLAGEM;LEVE;0;77857;PRGNO;PARTICULAR;DA 62;2300;2300;BRASIL;AVIÃO;PARTICULAR;CAROLINA DE ASSIS REPETTO;FRANCISCO DE ASSIS;PRIVADA
***;BRASIL;FABRICANTE DESCONHECIDO;MODELO DESCONHECIDO;NULL;NULL;***;***;DECOLAGEM;NENHUM;0;77859;*****;***;***;0;0;BRASIL;***;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;FORA DE AERODROMO;PRIVADA
AVIÃO;BRASIL;***;ZODIAC CH-640;2009;2;PISTÃO;MONOMOTOR;DECOLAGEM;NENHUM;0;77859;PPZJH;***;ZZZZ;1000;1000;BRASIL;AVIÃO;EXPERIMENTAL;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;EXPERIMENTAL
ULTRALEVE;BRASIL;***;ANJOFAR;2003;2;PISTÃO;MONOMOTOR;POUSO;SUBSTANCIAL;0;77860;PUAJF;***;ULAC;365;365;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;2003;11;TURBOÉLICE;MONOMOTOR;CORRIDA APÓS POUSO;LEVE;0;77861;PRVAL;***;C208;3969;3969;BRASIL;AVIÃO;PARTICULAR;CARAJÁS;OURILÂNDIA DO NORTE;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;A188B;1975;1;PISTÃO;MONOMOTOR;CORRIDA APÓS POUSO;LEVE;0;77862;PTPNA;PARTICULAR;C188;1814;1814;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2013;125;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;77863;PRAXR;REGULAR;E190;52290;52290;BRASIL;AVIÃO;REGULAR;TANCREDO NEVES;MARECHAL CUNHA MACHADO;REGULAR
AVIÃO;BRASIL;EMBRAER;EMB-203;2017;1;PISTÃO;MONOMOTOR;MANOBRA;DESTRUÍDA;0;77864;PTBYQ;***;IPAN;1900;1900;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
HELICÓPTERO;BRASIL;PZL-SWIDNIK;PZL-SW4;2011;5;TURBOEIXO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;0;77865;PPMHJ;***;PSW4;1800;1800;BRASIL;HELICÓPTERO;PARTICULAR;LAURO ANTÔNIO DA COSTA;COSTA ESMERALDA;PRIVADA
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R44 II;2008;4;PISTÃO;MONOMOTOR;RETA FINAL;DESTRUÍDA;0;77866;PRVIA;***;R44;1134;1134;BRASIL;HELICÓPTERO;MÚLTIPLA;Comandante Rolim Adolfo Amaro;FORA DE AERODROMO;TÁXI AÉREO
***;BRASIL;***;***;0;0;***;SEM TRAÇÃO;INDETERMINADA;SUBSTANCIAL;0;77867;PTZNF;EXPERIMENTAL;***;0;0;BRASIL;***;EXPERIMENTAL;EMBRAER - UNIDADE GAVIÃO PEIXOTO;EMBRAER - UNIDADE GAVIÃO PEIXOTO;EXPERIMENTAL
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R22 BETA;2004;2;PISTÃO;MONOMOTOR;SUBIDA;SUBSTANCIAL;0;77868;PRACF;***;R22;621;621;BRASIL;HELICÓPTERO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-42;1981;11;TURBOÉLICE;BIMOTOR;SUBIDA;LEVE;0;77871;PPBRV;TÁXI AÉREO;PAY3;5080;5080;BRASIL;AVIÃO;TÁXI AÉREO;BRIGADEIRO LYSIAS RODRIGUES;MINISTRO NELSON HUNGRIA;TÁXI AÉREO
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-36-375;1981;NULL;TURBOÉLICE;***;VOO A BAIXA ALTURA;SUBSTANCIAL;0;77872;PRPPJ;***;***;2177;2177;BRASIL;AVIÃO;ESPECIALIZADA;FILIAL CAMPO FLORIDO;FILIAL CAMPO FLORIDO;AGRÍCOLA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;56-C;1959;2;PISTÃO;MONOMOTOR;POUSO;LEVE;0;77875;PPGRR;INSTRUÇÃO;PAUL;660;660;BRASIL;AVIÃO;INSTRUÇÃO;CARLOS PRATES;CARLOS PRATES;INSTRUÇÃO
HELICÓPTERO;BRASIL;BELL HELICOPTER;206B;1980;5;TURBOEIXO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;1;77877;PTHKY;***;B06;1452;1452;BRASIL;HELICÓPTERO;PARTICULAR;RECREIO;CABO FRIO;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;1987;1;PISTÃO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;0;77878;PTUCP;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A321-231;0;231;TURBOEIXO;BIMOTOR;DECOLAGEM;LEVE;0;77886;PTMXM;REGULAR;A321;89000;89000;BRASIL;AVIÃO;REGULAR;ANTONIO CARLOS JOBIM / GALEÃO;PRESIDENTE JUSCELINO KUBITSCHEK;REGULAR
HELICÓPTERO;BRASIL;HELIBRAS;AS 350 B2;1999;6;TURBOEIXO;MONOMOTOR;APROXIMAÇÃO FINAL;NENHUM;0;77890;PPEOZ;ADMINISTRAÇÃO DIRETA;AS50;2250;2250;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;ASSOCIAÇÃO RECREATIVA FAZENDA BONANZA;SOROCABA;POLICIAL
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;2006;11;TURBOÉLICE;MONOMOTOR;TÁXI;NENHUM;0;77891;PRSMM;TÁXI AÉREO;C208;3969;3969;BRASIL;AVIÃO;TÁXI AÉREO;CAMPO DE MARTE;CAMPO DE MARTE;TÁXI AÉREO
***;BRASIL;***;150L;NULL;NULL;***;SEM TRAÇÃO;DECOLAGEM;SUBSTANCIAL;0;77893;PRWLL;***;C150;0;0;BRASIL;***;PARTICULAR;ASSOCIAÇÃO RECREATIVA FAZENDA BONANZA;ASSOCIAÇÃO RECREATIVA FAZENDA BONANZA;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;152;1978;2;PISTÃO;MONOMOTOR;TÁXI;NENHUM;0;77894;PPLRA;INSTRUÇÃO;C152;757;757;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE;CAMPO DE MARTE;INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;210N;1982;6;PISTÃO;MONOMOTOR;CRUZEIRO;DESTRUÍDA;2;77895;PRRCJ;***;C210;1724;1724;BRASIL;AVIÃO;PARTICULAR;ITAITUBA;FLORES;PRIVADA
AVIÃO;BRASIL;AIR TRACTOR;AT-502B;2010;1;TURBOÉLICE;MONOMOTOR;MANOBRA;LEVE;0;77896;PRFDM;***;AT5T;3629;3629;BRASIL;AVIÃO;AGRÍCOLA;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;AGRÍCOLA
AVIÃO;BRASIL;RODRIGO DE QUEIROZ R. COSTA;RV-10;2010;4;PISTÃO;MONOMOTOR;DECOLAGEM;LEVE;0;77898;PPXYL;EXPERIMENTAL;ZZZZ;1224;1224;BRASIL;AVIÃO;EXPERIMENTAL;CARATINGA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;EXPERIMENTAL
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-32-301FT;NULL;NULL;PISTÃO;MONOMOTOR;POUSO;LEVE;0;77899;PRRHP;PARTICULAR;PA32;1633;1633;BRASIL;AVIÃO;PARTICULAR;CAMPO DE MARTE;CAMPO DE MARTE;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;182P;1972;4;PISTÃO;MONOMOTOR;APROXIMAÇÃO FINAL;SUBSTANCIAL;0;77900;PTIGZ;***;C182;1338;1338;BRASIL;AVIÃO;PARTICULAR;MUNDICO COELHO;FORA DE AERODROMO;PRIVADA
AVIÃO;BRASIL;EMBRAER;EMB-810D;1986;6;PISTÃO;BIMOTOR;CORRIDA APÓS POUSO;LEVE;0;77901;PTVBE;PARTICULAR;PA34;2155;2155;BRASIL;AVIÃO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;PRIVADA
AVIÃO;BRASIL;AERO BOERO;AB-115;1988;2;PISTÃO;MONOMOTOR;TÁXI;LEVE;0;77903;PPFHP;INSTRUÇÃO;AB11;770;770;BRASIL;AVIÃO;INSTRUÇÃO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;560XL;2000;11;JATO;BIMOTOR;DECOLAGEM;LEVE;0;77904;PRAAA;***;C56X;9072;9072;BRASIL;AVIÃO;PARTICULAR;FRANCISCO DE ASSIS;VAL DE CANS / JÚLIO CEZAR RIBEIRO;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;1995;11;TURBOÉLICE;MONOMOTOR;APROXIMAÇÃO FINAL;DESTRUÍDA;0;77905;PTFLW;***;C208;3969;3969;BRASIL;AVIÃO;TÁXI AÉREO;EDUARDO GOMES;FLORES;TÁXI AÉREO
HELICÓPTERO;BRASIL;EUROCOPTER FRANCE;EC 120 B;2001;5;TURBOEIXO;MONOMOTOR;CRUZEIRO;NENHUM;0;77909;PRFPN;ADMINISTRAÇÃO DIRETA;EC20;1715;1715;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;REGIONAL HUGO CANTERGIANI;SALGADO FILHO;POLICIAL
TRIKE;BRASIL;***;***;0;0;PISTÃO;MONOMOTOR;***;SUBSTANCIAL;1;77910;PUXXX17;***;***;0;0;BRASIL;TRIKE;***;FORA DE AERODROMO;FORA DE AERODROMO;***
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-46-350P;2007;6;PISTÃO;MONOMOTOR;POUSO;LEVE;0;77911;PRVDA;PARTICULAR;PA46;1968;1968;BRASIL;AVIÃO;PARTICULAR;SANTA GENOVEVA/GOIÂNIA;GURUPI;PRIVADA
HELICÓPTERO;BRASIL;EUROCOPTER FRANCE;EC 130 B4;2010;7;TURBOEIXO;MONOMOTOR;POUSO;LEVE;0;77916;PRBOP;ADMINISTRAÇÃO DIRETA;EC30;2427;2427;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;FORA DE AERODROMO;BACACHERI;POLICIAL
ULTRALEVE;BRASIL;***;PATRIOT;2009;2;PISTÃO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;0;77917;PUDFK;***;ULAC;600;600;BRASIL;ULTRALEVE;EXPERIMENTAL;AERÓDROMO NACIONAL DE AVIAÇÃO;ITUVERAVA;EXPERIMENTAL
AVIÃO;BRASIL;EMBRAER;EMB-202A;2011;1;PISTÃO;MONOMOTOR;CRUZEIRO;LEVE;0;77918;PTUZQ;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;AGRÍCOLA
ULTRALEVE;BRASIL;FLYER INDUSTRIA AERONAUTICA LTDA;PELICAN 500BR;2006;2;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;77919;PUZMZ;***;ULAC;600;600;BRASIL;ULTRALEVE;EXPERIMENTAL;TATUÍ;TATUÍ;EXPERIMENTAL
HELICÓPTERO;BRASIL;HELIBRAS;AS 350 B2;2010;6;TURBOEIXO;MONOMOTOR;DESCIDA DE EMERGÊNCIA;NENHUM;0;77921;PRSPG;***;AS50;2250;2250;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;FORA DE AERODROMO;CAMPO DE MARTE;POLICIAL
AVIÃO;BRASIL;RAYTHEON AIRCRAFT;C90A;2004;8;TURBOÉLICE;BIMOTOR;CORRIDA APÓS POUSO;SUBSTANCIAL;0;77923;PRVIM;***;BE9L;4377;4377;BRASIL;AVIÃO;PARTICULAR;PRIMAVERA DO LESTE;DERSO PORTILHO VIEIRA;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-721D;1982;6;PISTÃO;MONOMOTOR;CORRIDA APÓS POUSO;LEVE;0;77924;PTRNN;PARTICULAR;P32R;1633;1633;BRASIL;AVIÃO;PARTICULAR;CORONEL ALEXANDRE RAPOSO;PREFEITO DOUTOR JOÃO SILVA FILHO;PRIVADA
AVIÃO;BRASIL;EMBRAER;EMB-121A1;1980;8;TURBOÉLICE;BIMOTOR;DECOLAGEM;NENHUM;0;77930;PTMAJ;***;E121;5670;5670;BRASIL;AVIÃO;PARTICULAR;FRANK MILOYE MILENKOVICH;REDENÇÃO;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;1977;1;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;77933;PTGSW;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;CESSNA AIRCRAFT;150M;1975;2;PISTÃO;MONOMOTOR;CORRIDA APÓS POUSO;NENHUM;0;77934;PTFIB;INSTRUÇÃO;C150;726;726;BRASIL;AVIÃO;INSTRUÇÃO;CHAFEI AMSEI (SBBT*);CHAFEI AMSEI (SBBT*);INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;182T;NULL;NULL;PISTÃO;MONOMOTOR;ARREMETIDA NO AR;NENHUM;0;77935;PTGCS;PARTICULAR;C182;1406;1406;BRASIL;AVIÃO;PARTICULAR;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;PRIVADA
HELICÓPTERO;BRASIL;SIKORSKY AIRCRAFT;S-76C;2003;14;TURBOEIXO;BIMOTOR;CRUZEIRO;NENHUM;0;77936;PRSED;TÁXI AÉREO;S76;5307;5307;BRASIL;HELICÓPTERO;TÁXI AÉREO;SÃO TOMÉ;SÃO TOMÉ;PRIVADA
AVIÃO;BRASIL;DIAMOND AIRCRAFT;DA20-C1;2011;2;PISTÃO;MONOMOTOR;TÁXI;LEVE;0;77939;PRASP;INSTRUÇÃO;DV20;800;800;BRASIL;AVIÃO;INSTRUÇÃO;PROFESSOR URBANO ERNESTO STUMPF;CAMPO DE MARTE;INSTRUÇÃO
AVIÃO;CHILE;AIRBUS INDUSTRIE;A319-132;2004;154;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;77940;CCCPJ;REGULAR;A319;75500;75500;CHILE;AVIÃO;REGULAR;ANTONIO CARLOS JOBIM / GALEÃO;JORGE CHÁVEZ INTERNATIONAL AIRPORT;REGULAR
AVIÃO;BRASIL;BEECH AIRCRAFT;58;1981;6;PISTÃO;BIMOTOR;CORRIDA APÓS POUSO;SUBSTANCIAL;0;77942;PPJGO;***;BE58;2449;2449;BRASIL;AVIÃO;PARTICULAR;PROFESSOR ERIBERTO MANOEL REINO;COMANDANTE MUNIR DJABAK;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-34-200;1973;5;PISTÃO;BIMOTOR;APROXIMAÇÃO FINAL;NENHUM;0;77943;PRFTX;INSTRUÇÃO;PA34;1814;1814;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE;CAMPO DE MARTE;INSTRUÇÃO
AVIÃO;BRASIL;BEECH AIRCRAFT;C90A;1996;8;TURBOÉLICE;BIMOTOR;APROXIMAÇÃO FINAL;NENHUM;0;77944;PTWJD;PARTICULAR;BE9L;4581;4581;BRASIL;AVIÃO;PARTICULAR;HOTEL TRANSAMÉRICA;CAMPO DE MARTE;PRIVADA
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A320-214;2015;172;JATO;BIMOTOR;SUBIDA;LEVE;0;77946;PROCT;REGULAR;A320;78000;78000;BRASIL;AVIÃO;REGULAR;CATARATAS;GOVERNADOR ANDRÉ FRANCO MONTORO;REGULAR
HELICÓPTERO;BRASIL;HELIBRAS;AS 350 B2;2009;7;TURBOEIXO;MONOMOTOR;APROXIMAÇÃO FINAL;LEVE;0;77957;PRDFJ;MÚLTIPLA;AS50;2250;2250;BRASIL;HELICÓPTERO;MÚLTIPLA;IATE CLUBE DE SANTOS - ANGRA DOS REIS;JACAREPAGUÁ;TÁXI AÉREO
***;BRASIL;***;***;0;0;***;SEM TRAÇÃO;CIRCUITO DE TRÁFEGO;SUBSTANCIAL;0;77958;PUXXX18;PARTICULAR;***;0;0;BRASIL;***;PARTICULAR;REDENÇÃO;REDENÇÃO;PRIVADA
HELICÓPTERO;BRASIL;AGUSTA;A109S;2010;8;TURBOEIXO;BIMOTOR;CRUZEIRO;DESTRUÍDA;2;77961;PRJMB;***;A109;3175;3175;BRASIL;HELICÓPTERO;PARTICULAR;HELICENTRO BH;CONGONHAS;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-34-220T;2004;6;PISTÃO;BIMOTOR;TÁXI;SUBSTANCIAL;0;77963;PPMEY;***;PA34;2155;2155;BRASIL;AVIÃO;PARTICULAR;COXIM;FAZENDA CÓRREGO AZUL;PRIVADA
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A320-214;2012;172;JATO;BIMOTOR;DESCIDA;NENHUM;0;77966;PRONK;REGULAR;A320;77000;77000;BRASIL;AVIÃO;REGULAR;SERAFIN ENOSS BERTASO;HERCÍLIO LUZ;REGULAR
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-34-200;1973;5;PISTÃO;BIMOTOR;CRUZEIRO;LEVE;0;77967;PRFTX;INSTRUÇÃO;PA34;1814;1814;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE;LEITE LOPES;INSTRUÇÃO
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-28-161;1999;4;PISTÃO;MONOMOTOR;TÁXI;NENHUM;0;77969;PRRLX;INSTRUÇÃO;P28A;1107;1107;BRASIL;AVIÃO;INSTRUÇÃO;TORRES;TORRES;INSTRUÇÃO
ULTRALEVE;BRASIL;HOTEL CHAMA LTDA ME;CONQUEST 180;2011;2;PISTÃO;MONOMOTOR;CIRCUITO DE TRÁFEGO;SUBSTANCIAL;0;77974;PUMGH;***;ULAC;750;750;BRASIL;ULTRALEVE;EXPERIMENTAL;FAZENDA SERRA GRANDE;FAZENDA SERRA GRANDE;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-34-200;1972;7;PISTÃO;BIMOTOR;POUSO;LEVE;0;77975;PTIDY;INSTRUÇÃO;PA34;1905;1905;BRASIL;AVIÃO;INSTRUÇÃO;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;172B;1961;4;PISTÃO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;0;77977;PTBNT;***;C172;998;998;BRASIL;AVIÃO;PARTICULAR;BOMAR;CATULEVE;PRIVADA
AVIÃO;BRASIL;BOEING COMPANY;727-2M7;1978;7;JATO;TRIMOTOR;DECOLAGEM;NENHUM;0;77978;PRTTP;REGULAR;B722;88360;88360;BRASIL;AVIÃO;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;AFONSO PENA;REGULAR
AVIÃO;BRASIL;EMBRAER;EMB-500;2013;8;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;77980;PRTDM;***;E50P;4750;4750;BRASIL;AVIÃO;PARTICULAR;REGIONAL DE RIO GRANDE;DIOMÍCIO FREITAS;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;525;2001;7;JATO;BIMOTOR;DECOLAGEM;LEVE;0;77981;PRABV;PARTICULAR;C525;4808;4808;BRASIL;AVIÃO;PARTICULAR;CAMPO DE MARTE;GURUPI;PRIVADA
***;BRASIL;***;***;0;0;***;SEM TRAÇÃO;DECOLAGEM;***;1;77985;PTXXX7;***;***;0;0;BRASIL;***;***;FORA DE AERODROMO;FORA DE AERODROMO;***
HELICÓPTERO;BRASIL;EUROCOPTER FRANCE;EC 130 B4;2010;7;TURBOEIXO;MONOMOTOR;OPERAÇÃO DE SOLO;LEVE;0;77987;PRBOP;ADMINISTRAÇÃO DIRETA;EC30;2427;2427;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;***
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;1998;11;TURBOÉLICE;MONOMOTOR;CORRIDA APÓS POUSO;LEVE;0;77989;PRVTR;***;C208;3969;3969;BRASIL;AVIÃO;TÁXI AÉREO;PIQUIATUBA;MAESTRO WILSON FONSECA;TÁXI AÉREO
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2012;125;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;77991;PRAXO;REGULAR;E190;52290;52290;BRASIL;AVIÃO;REGULAR;TANCREDO NEVES;CONGONHAS;REGULAR
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-31;1972;6;PISTÃO;BIMOTOR;POUSO;SUBSTANCIAL;0;77993;PTIIU;***;PA31;2948;2948;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;PRIVADA
